iron_def,b12_def,vitd_def,calcium_def,severity,magnesium_def,potassium_def,protein_def,zinc_def,folate_def,omega3_def,electrolyte_imbalance,general_malnutrition,vitamin_b6_def,copper_def,selenium_def,iodine_def,vitamin_a_def,choline_def,gut_malabsorption,chronic_inflammation,chronic_dehydration,Medication_Brand_Names,Medication_Text
0,0,1,1,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcirol, Uprise-D3; Shelcal, Calcimax; Protinex, Ensure",vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; protein supplement - whey or soy protein
1,0,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Shelcal, Calcimax","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate"
0,0,0,1,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Shelcal, Calcimax",calcium supplement - calcium carbonate or citrate
1,0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Folvite","iron supplement - ferrous sulfate, ferrous fumarate; folic acid supplement - folic acid"
1,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Autrin, Orofer XT; Choline CDP","iron supplement - ferrous sulfate, ferrous fumarate; choline supplement - citicoline"
0,0,1,0,62,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,"Calcirol, Uprise-D3; Potklor, K-Lyte; Becosules",vitamin d supplement - cholecalciferol; potassium supplement - potassium chloride; vitamin b6 supplement - pyridoxine
1,1,1,0,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Autrin, Orofer XT; Nurokind, Neurobion; Calcirol, Uprise-D3; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol; copper supplement - copper gluconate"
1,0,0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Shelcal, Calcimax","iron supplement - ferrous sulfate, ferrous fumarate; calcium supplement - calcium carbonate or citrate"
0,0,0,0,42,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"Magnetab, Slow-Mag; Becosules",magnesium supplement - magnesium oxide or citrate; vitamin b6 supplement - pyridoxine
0,0,0,0,36,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,"Zincovit, Becozinc; Cuprimin; Selenace; Iodex",zinc supplement - zinc sulfate or gluconate; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide
0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shelcal, Calcimax",calcium supplement - calcium carbonate or citrate
1,1,0,0,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Nurokind, Neurobion; Becosules","iron supplement - ferrous sulfate, ferrous fumarate; vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin b6 supplement - pyridoxine"
1,1,0,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Nurokind, Neurobion; Shelcal, Calcimax","iron supplement - ferrous sulfate, ferrous fumarate; vitamin b12 supplement - cyanocobalamin or methylcobalamin; calcium supplement - calcium carbonate or citrate"
1,0,0,0,41,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,"Autrin, Orofer XT; Zincovit, Becozinc; Folvite; Cuprimin; Selenace; Iodex","iron supplement - ferrous sulfate, ferrous fumarate; zinc supplement - zinc sulfate or gluconate; folic acid supplement - folic acid; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide"
0,1,1,0,76,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"Nurokind, Neurobion; Calcirol, Uprise-D3; Folvite; Becosules",vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol; folic acid supplement - folic acid; vitamin b6 supplement - pyridoxine
0,0,0,0,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Becosules,vitamin b6 supplement - pyridoxine
0,0,0,1,53,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,"Shelcal, Calcimax; Potklor, K-Lyte; Protinex, Ensure; Zincovit, Becozinc; Seven Seas, Maxepa; Becosules; Cuprimin; Selenace; Iodex; Choline CDP",calcium supplement - calcium carbonate or citrate; potassium supplement - potassium chloride; protein supplement - whey or soy protein; zinc supplement - zinc sulfate or gluconate; omega-3 supplement - EPA and DHA; vitamin b6 supplement - pyridoxine; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide; choline supplement - citicoline
0,0,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shelcal, Calcimax",calcium supplement - calcium carbonate or citrate
1,0,1,0,73,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Zincovit, Becozinc; Cuprimin; Selenace; Iodex","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; zinc supplement - zinc sulfate or gluconate; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide"
1,0,1,1,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Shelcal, Calcimax; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; copper supplement - copper gluconate"
1,1,1,0,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Nurokind, Neurobion; Calcirol, Uprise-D3; Protinex, Ensure","iron supplement - ferrous sulfate, ferrous fumarate; vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol; protein supplement - whey or soy protein"
0,1,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nurokind, Neurobion; Calcirol, Uprise-D3",vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol
0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"Zincovit, Becozinc; Selenace; Iodex",zinc supplement - zinc sulfate or gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide
1,0,1,0,67,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Protinex, Ensure; Becosules; Choline CDP","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; protein supplement - whey or soy protein; vitamin b6 supplement - pyridoxine; choline supplement - citicoline"
1,0,0,0,62,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,"Autrin, Orofer XT; Protinex, Ensure; Zincovit, Becozinc; Folvite; Seven Seas, Maxepa; Cuprimin; Selenace; Iodex; Choline CDP","iron supplement - ferrous sulfate, ferrous fumarate; protein supplement - whey or soy protein; zinc supplement - zinc sulfate or gluconate; folic acid supplement - folic acid; omega-3 supplement - EPA and DHA; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide; choline supplement - citicoline"
0,0,1,1,73,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"Calcirol, Uprise-D3; Shelcal, Calcimax; Zincovit, Becozinc; Selenace; Iodex",vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; zinc supplement - zinc sulfate or gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide
0,0,0,0,30,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,"Zincovit, Becozinc; Seven Seas, Maxepa; Selenace; Iodex",zinc supplement - zinc sulfate or gluconate; omega-3 supplement - EPA and DHA; selenium supplement - sodium selenite; iodine supplement - potassium iodide
0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1,0,1,0,67,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Protinex, Ensure; Zincovit, Becozinc; Seven Seas, Maxepa; Cuprimin; Selenace; Iodex; Choline CDP","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; protein supplement - whey or soy protein; zinc supplement - zinc sulfate or gluconate; omega-3 supplement - EPA and DHA; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide; choline supplement - citicoline"
0,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nurokind, Neurobion",vitamin b12 supplement - cyanocobalamin or methylcobalamin
0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT","iron supplement - ferrous sulfate, ferrous fumarate"
0,1,1,1,90,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,"Nurokind, Neurobion; Calcirol, Uprise-D3; Shelcal, Calcimax; Potklor, K-Lyte; Protinex, Ensure; Becosules; Choline CDP",vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; potassium supplement - potassium chloride; protein supplement - whey or soy protein; vitamin b6 supplement - pyridoxine; choline supplement - citicoline
1,0,0,0,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Protinex, Ensure","iron supplement - ferrous sulfate, ferrous fumarate; protein supplement - whey or soy protein"
1,0,0,0,53,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,"Autrin, Orofer XT; Protinex, Ensure; Folvite; Becosules; Choline CDP","iron supplement - ferrous sulfate, ferrous fumarate; protein supplement - whey or soy protein; folic acid supplement - folic acid; vitamin b6 supplement - pyridoxine; choline supplement - citicoline"
0,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nurokind, Neurobion",vitamin b12 supplement - cyanocobalamin or methylcobalamin
0,0,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Shelcal, Calcimax",calcium supplement - calcium carbonate or citrate
0,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
1,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT","iron supplement - ferrous sulfate, ferrous fumarate"
0,0,0,0,39,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,"Magnetab, Slow-Mag; Potklor, K-Lyte; Zincovit, Becozinc; Selenace; Iodex",magnesium supplement - magnesium oxide or citrate; potassium supplement - potassium chloride; zinc supplement - zinc sulfate or gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide
1,0,1,1,87,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Shelcal, Calcimax; Potklor, K-Lyte; Zincovit, Becozinc; Cuprimin; Selenace; Iodex","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; potassium supplement - potassium chloride; zinc supplement - zinc sulfate or gluconate; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide"
1,1,0,1,87,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,"Autrin, Orofer XT; Nurokind, Neurobion; Shelcal, Calcimax; Potklor, K-Lyte; Zincovit, Becozinc; Folvite; Cuprimin; Selenace; Iodex","iron supplement - ferrous sulfate, ferrous fumarate; vitamin b12 supplement - cyanocobalamin or methylcobalamin; calcium supplement - calcium carbonate or citrate; potassium supplement - potassium chloride; zinc supplement - zinc sulfate or gluconate; folic acid supplement - folic acid; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide"
1,1,0,0,73,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Nurokind, Neurobion; Folvite","iron supplement - ferrous sulfate, ferrous fumarate; vitamin b12 supplement - cyanocobalamin or methylcobalamin; folic acid supplement - folic acid"
0,1,1,1,96,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,"Nurokind, Neurobion; Calcirol, Uprise-D3; Shelcal, Calcimax; Potklor, K-Lyte; Zincovit, Becozinc; Seven Seas, Maxepa; Becosules; Cuprimin; Selenace; Iodex",vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; potassium supplement - potassium chloride; zinc supplement - zinc sulfate or gluconate; omega-3 supplement - EPA and DHA; vitamin b6 supplement - pyridoxine; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide
1,0,1,1,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Shelcal, Calcimax; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; copper supplement - copper gluconate"
0,1,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Nurokind, Neurobion; Calcirol, Uprise-D3; Choline CDP",vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol; choline supplement - citicoline
1,0,0,0,47,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Autrin, Orofer XT; Protinex, Ensure; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; protein supplement - whey or soy protein; copper supplement - copper gluconate"
0,0,0,0,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Potklor, K-Lyte; Becosules",potassium supplement - potassium chloride; vitamin b6 supplement - pyridoxine
0,1,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Nurokind, Neurobion",vitamin b12 supplement - cyanocobalamin or methylcobalamin
0,1,0,1,73,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,"Nurokind, Neurobion; Shelcal, Calcimax; Zincovit, Becozinc; Selenace; Iodex",vitamin b12 supplement - cyanocobalamin or methylcobalamin; calcium supplement - calcium carbonate or citrate; zinc supplement - zinc sulfate or gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide
0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Cuprimin,copper supplement - copper gluconate
1,1,0,1,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Autrin, Orofer XT; Nurokind, Neurobion; Shelcal, Calcimax; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; vitamin b12 supplement - cyanocobalamin or methylcobalamin; calcium supplement - calcium carbonate or citrate; copper supplement - copper gluconate"
0,0,1,0,53,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,"Calcirol, Uprise-D3; Magnetab, Slow-Mag; Protinex, Ensure; Zincovit, Becozinc; Seven Seas, Maxepa; Selenace; Iodex; Choline CDP",vitamin d supplement - cholecalciferol; magnesium supplement - magnesium oxide or citrate; protein supplement - whey or soy protein; zinc supplement - zinc sulfate or gluconate; omega-3 supplement - EPA and DHA; selenium supplement - sodium selenite; iodine supplement - potassium iodide; choline supplement - citicoline
0,0,0,1,53,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,"Shelcal, Calcimax; Zincovit, Becozinc; Selenace; Iodex",calcium supplement - calcium carbonate or citrate; zinc supplement - zinc sulfate or gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide
1,0,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol"
0,0,1,0,56,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,"Calcirol, Uprise-D3; Zincovit, Becozinc; Cuprimin; Selenace; Iodex",vitamin d supplement - cholecalciferol; zinc supplement - zinc sulfate or gluconate; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide
1,0,1,0,85,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Protinex, Ensure; Zincovit, Becozinc; Folvite; Seven Seas, Maxepa; Cuprimin; Selenace; Iodex; Choline CDP","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; protein supplement - whey or soy protein; zinc supplement - zinc sulfate or gluconate; folic acid supplement - folic acid; omega-3 supplement - EPA and DHA; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide; choline supplement - citicoline"
1,0,0,1,76,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,"Autrin, Orofer XT; Shelcal, Calcimax; Zincovit, Becozinc; Folvite; Seven Seas, Maxepa; Becosules; Cuprimin; Selenace; Iodex","iron supplement - ferrous sulfate, ferrous fumarate; calcium supplement - calcium carbonate or citrate; zinc supplement - zinc sulfate or gluconate; folic acid supplement - folic acid; omega-3 supplement - EPA and DHA; vitamin b6 supplement - pyridoxine; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide"
1,1,0,0,70,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,"Autrin, Orofer XT; Nurokind, Neurobion; Protinex, Ensure; Zincovit, Becozinc; Folvite; Seven Seas, Maxepa; Cuprimin; Selenace; Iodex; Choline CDP","iron supplement - ferrous sulfate, ferrous fumarate; vitamin b12 supplement - cyanocobalamin or methylcobalamin; protein supplement - whey or soy protein; zinc supplement - zinc sulfate or gluconate; folic acid supplement - folic acid; omega-3 supplement - EPA and DHA; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide; choline supplement - citicoline"
0,0,0,0,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1,0,1,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol"
0,0,0,0,36,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,"Potklor, K-Lyte; Folvite",potassium supplement - potassium chloride; folic acid supplement - folic acid
0,0,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcirol, Uprise-D3",vitamin d supplement - cholecalciferol
0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shelcal, Calcimax",calcium supplement - calcium carbonate or citrate
1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT","iron supplement - ferrous sulfate, ferrous fumarate"
0,0,1,1,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcirol, Uprise-D3; Shelcal, Calcimax; Protinex, Ensure",vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; protein supplement - whey or soy protein
1,0,0,0,53,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,"Autrin, Orofer XT; Potklor, K-Lyte; Zincovit, Becozinc; Seven Seas, Maxepa; Cuprimin; Selenace; Iodex","iron supplement - ferrous sulfate, ferrous fumarate; potassium supplement - potassium chloride; zinc supplement - zinc sulfate or gluconate; omega-3 supplement - EPA and DHA; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide"
0,0,0,0,30,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,"Potklor, K-Lyte; Zincovit, Becozinc; Selenace; Iodex",potassium supplement - potassium chloride; zinc supplement - zinc sulfate or gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide
1,0,0,0,53,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,"Autrin, Orofer XT; Zincovit, Becozinc; Folvite; Cuprimin; Selenace; Iodex","iron supplement - ferrous sulfate, ferrous fumarate; zinc supplement - zinc sulfate or gluconate; folic acid supplement - folic acid; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide"
0,0,1,1,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Calcirol, Uprise-D3; Shelcal, Calcimax; Becosules",vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; vitamin b6 supplement - pyridoxine
1,0,0,0,44,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Autrin, Orofer XT; Protinex, Ensure; Choline CDP","iron supplement - ferrous sulfate, ferrous fumarate; protein supplement - whey or soy protein; choline supplement - citicoline"
0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Choline CDP,choline supplement - citicoline
1,1,1,0,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Autrin, Orofer XT; Nurokind, Neurobion; Calcirol, Uprise-D3; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol; copper supplement - copper gluconate"
0,0,0,1,53,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,"Shelcal, Calcimax; Zincovit, Becozinc; Selenace; Iodex",calcium supplement - calcium carbonate or citrate; zinc supplement - zinc sulfate or gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide
1,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT","iron supplement - ferrous sulfate, ferrous fumarate"
0,1,1,1,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Nurokind, Neurobion; Calcirol, Uprise-D3; Shelcal, Calcimax",vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate
1,0,1,1,99,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,"Autrin, Orofer XT; Calcirol, Uprise-D3; Shelcal, Calcimax; Zincovit, Becozinc; Folvite; Cuprimin; Selenace; Iodex","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; zinc supplement - zinc sulfate or gluconate; folic acid supplement - folic acid; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide"
0,0,0,1,50,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,"Shelcal, Calcimax; Zincovit, Becozinc; Seven Seas, Maxepa; Selenace; Iodex",calcium supplement - calcium carbonate or citrate; zinc supplement - zinc sulfate or gluconate; omega-3 supplement - EPA and DHA; selenium supplement - sodium selenite; iodine supplement - potassium iodide
